DATE,Hour,Time Slot,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,MCP (Rs/MWh) *
02-03-2021,15,14:30 - 14:45,11395.2,13505.8,10424.8,10422.2,2959.29,2960.29
02-03-2021,15,14:45 - 15:00,12256.9,13409.2,10644.3,10644.3,3170.04,3171.04
02-03-2021,16,15:00 - 15:15,12349.1,12785.1,10495.8,10495.8,3255.46,3256.46
02-03-2021,16,15:15 - 15:30,12609.9,12672.6,10618.3,10618.3,3333.26,3334.26
02-03-2021,16,15:30 - 15:45,13280.2,12338.7,10630.2,10630.2,3640.23,3641.23
02-03-2021,16,15:45 - 16:00,13171.6,12237.7,10559.2,10559.2,3600.94,3601.94
02-03-2021,17,16:00 - 16:15,13280.9,12156,10808.6,10775.8,3640.7,3641.7
02-03-2021,17,16:15 - 16:30,13893.9,12020.1,10972.5,11127.72,4000.24,4001.24
02-03-2021,17,16:30 - 16:45,13855.6,11959.8,11130.8,11350.2,4300.11,4301.11
02-03-2021,17,16:45 - 17:00,14131.5,11584.7,11181.1,11148.3,4800.87,4801.87
02-03-2021,18,17:00 - 17:15,12201.3,10754.8,10326.8,10324.2,4413.97,4414.97
02-03-2021,18,17:15 - 17:30,11762.1,10245.4,9845.2,9845.2,4500,4501
02-03-2021,18,17:30 - 17:45,11862,9762,9424.2,9421.6,4999.32,5000.32
02-03-2021,18,17:45 - 18:00,11949.4,9440.8,9308.7,9308.7,5250.69,5251.69
02-03-2021,19,18:00 - 18:15,10528,9258.1,8827.1,8827.1,5000.33,5001.33
02-03-2021,19,18:15 - 18:30,9888.1,9011.4,8277.4,8277.4,4900.12,4901.12
02-03-2021,19,18:30 - 18:45,10602.4,8610.1,8279.1,8279.1,5250.23,5251.23
02-03-2021,19,18:45 - 19:00,10444.3,7772.7,7681.7,7681.5,5999.36,6000.36
02-03-2021,20,19:00 - 19:15,10418.9,7906.9,7578.2,7578.2,5650.67,5651.67
02-03-2021,20,19:15 - 19:30,9653.4,8064.9,7383.2,7383,5229.39,5230.39
02-03-2021,20,19:30 - 19:45,8828.9,8087.5,6969.4,6969.2,4579.3,4580.3
02-03-2021,20,19:45 - 20:00,8090.1,7731.5,6216.6,6216.4,4529.2,4530.2
02-03-2021,21,20:00 - 20:15,7697.1,7472.7,6043.1,6042.9,4469.68,4470.68
02-03-2021,21,20:15 - 20:30,7275.7,7408.2,5691.2,5691.06,4300,4301
02-03-2021,21,20:30 - 20:45,7224.2,7450.2,5737.5,5737.3,4079.98,4080.98
02-03-2021,21,20:45 - 21:00,7219.1,7518.7,5732,5731.8,4079.91,4080.91
02-03-2021,22,21:00 - 21:15,7142.2,7105.8,5407.7,5407.5,3989.68,3990.68
02-03-2021,22,21:15 - 21:30,7051.7,7100.8,5395.9,5395.9,3920.56,3921.56
02-03-2021,22,21:30 - 21:45,7131.2,7139.6,5714.9,5714.7,3529.49,3530.49
02-03-2021,22,21:45 - 22:00,7019.8,7393.7,5731.1,5730.9,3449.67,3450.67
02-03-2021,23,22:00 - 22:15,6827.3,7499.5,4858.5,4858.5,3300.48,3301.48
02-03-2021,23,22:15 - 22:30,6776.9,7710.5,4817.5,4817.3,3294.84,3295.84
02-03-2021,23,22:30 - 22:45,6271.2,8169.6,4451.1,4451.1,3000.96,3001.96
02-03-2021,23,22:45 - 23:00,6718.1,8323.2,4920.1,4919.9,3294.45,3295.45
02-03-2021,24,23:00 - 23:15,7048.7,9117.1,5286.3,5286.1,3294.31,3295.31
02-03-2021,24,23:15 - 23:30,7654.2,9515.2,5889.8,5889.6,3299.36,3300.36
02-03-2021,24,23:30 - 23:45,7785.9,10233.3,6021.3,6021.1,3294.42,3295.42
02-03-2021,24,23:45 - 24:00,7843.5,10147.6,6086.9,6086.7,3266.8,3267.8
03-03-2021,1,00:00 - 00:15,9435.8,10974,7351,7310.6,3249.58,3250.58
03-03-2021,1,00:15 - 00:30,9455.4,11993.5,7438,7397.6,3136.83,3137.83
03-03-2021,1,00:30 - 00:45,9470.5,12918.4,7453.1,7412.7,3113.34,3114.34
03-03-2021,1,00:45 - 01:00,9254.2,13657.5,7471.3,7430.9,3069.85,3070.85
03-03-2021,2,01:00 - 01:15,9508.4,13950.2,7774,7733.6,3079.32,3080.32
03-03-2021,2,01:15 - 01:30,9402.9,14227.2,7688.7,7648.3,3018.83,3019.83
03-03-2021,2,01:30 - 01:45,8965.6,14655.2,7346.5,7306.1,2947.43,2948.43
03-03-2021,2,01:45 - 02:00,8903.3,14957.2,7322.4,7282,2883.99,2884.99
03-03-2021,3,02:00 - 02:15,9167.1,15145.5,7388.4,7445.1,2850.87,2851.87
03-03-2021,3,02:15 - 02:30,9117.6,15196.6,7358.1,7417.7,2829.4,2830.4
03-03-2021,3,02:30 - 02:45,8676.1,15544.5,7088.8,7088.8,2790.07,2791.07
03-03-2021,3,02:45 - 03:00,8646.9,15640.5,7062.3,7062.3,2790.06,2791.06
03-03-2021,4,03:00 - 03:15,8367.4,15782.2,6812.4,6872,2681.78,2682.78
03-03-2021,4,03:15 - 03:30,8495.2,15850.3,6939.8,6999.4,2681.38,2682.38
03-03-2021,4,03:30 - 03:45,8493.2,15835.2,6937.4,6997,2681.19,2682.19
03-03-2021,4,03:45 - 04:00,8425.8,15980.2,6892.67,6932.2,2621.97,2622.97
03-03-2021,5,04:00 - 04:15,8656.1,16217.8,7130.02,6904.6,2621.33,2622.33
03-03-2021,5,04:15 - 04:30,8925.2,15705.3,7359.9,6997.02,2728.92,2729.92
03-03-2021,5,04:30 - 04:45,8931.5,15247.3,7327.9,6983.1,2821.93,2822.93
03-03-2021,5,04:45 - 05:00,9047.1,14303,7420.6,7391.3,2899.97,2900.97
03-03-2021,6,05:00 - 05:15,9190,13406.3,7778.5,7396.68,3000.58,3001.58
03-03-2021,6,05:15 - 05:30,9334.3,12978.1,7818,7492,3027.33,3028.33
03-03-2021,6,05:30 - 05:45,9954.1,13206.8,8177.1,7909.79,3055.28,3056.28
03-03-2021,6,05:45 - 06:00,10207,12955.8,8452.76,8182.08,3027.22,3028.22
03-03-2021,7,06:00 - 06:15,10038.1,12613,9231.9,8407.7,3027.07,3028.07
03-03-2021,7,06:15 - 06:30,11480.8,12901,10359.7,9451.4,3429.85,3430.85
03-03-2021,7,06:30 - 06:45,11879.2,12447.8,10442.9,9528.86,3630.9,3631.9
03-03-2021,7,06:45 - 07:00,12289.2,11895.5,10343.1,9662.56,4100.1,4101.1
03-03-2021,8,07:00 - 07:15,13017.2,12054.5,10709.4,9803.54,4300.2,4301.2
03-03-2021,8,07:15 - 07:30,13607.4,11928.4,10506.2,10013.04,4100.62,4101.62
03-03-2021,8,07:30 - 07:45,12840.2,11825.6,9973.9,9354.14,3700.69,3701.69
03-03-2021,8,07:45 - 08:00,12540.3,11758.4,9936.8,9074.64,3700.58,3701.58
03-03-2021,9,08:00 - 08:15,12061.8,12254.1,10262.5,8840.19,3500.3,3501.3
03-03-2021,9,08:15 - 08:30,11549.1,11890.6,9939,8740.21,3500.23,3501.23
03-03-2021,9,08:30 - 08:45,10802.5,11575.7,9522.1,8637.87,3507.64,3508.64
03-03-2021,9,08:45 - 09:00,10340.3,11200.7,9148.66,8461.09,3488.52,3489.52
03-03-2021,10,09:00 - 09:15,10018.3,10997.1,8665.6,8044.44,3448.24,3449.24
03-03-2021,10,09:15 - 09:30,10027.2,10116.7,8148.6,8001.68,3769.33,3770.33
03-03-2021,10,09:30 - 09:45,9742.2,9374.4,7727.1,7651.6,3999.62,4000.62
03-03-2021,10,09:45 - 10:00,9695.1,8990,7476,7400.5,4145.67,4146.67
03-03-2021,11,10:00 - 10:15,9397.7,9135.3,7461.1,7402.11,3630.29,3631.29
03-03-2021,11,10:15 - 10:30,9111.9,9188.6,7402.24,7371.92,3552.43,3553.43
03-03-2021,11,10:30 - 10:45,9309.1,8892.4,7232.9,7197.9,3630.99,3631.99
03-03-2021,11,10:45 - 11:00,9675.4,8697.4,7236.4,7186.4,3900.03,3901.03
03-03-2021,12,11:00 - 11:15,9601.9,8654,7359,7309,4000.27,4001.27
03-03-2021,12,11:15 - 11:30,9915.1,8876,7551,7501,4006.34,4007.34
03-03-2021,12,11:30 - 11:45,9866.2,9241.4,7673.5,7882.5,3769.75,3770.75
03-03-2021,12,11:45 - 12:00,10043.2,9915.2,7904,7917.7,3598.67,3599.67
03-03-2021,13,12:00 - 12:15,10383.5,10578.7,8301.3,8306.3,3600.07,3601.07
03-03-2021,13,12:15 - 12:30,10349.1,10908.9,8420.1,8523.5,3448.53,3449.53
03-03-2021,13,12:30 - 12:45,9966.3,11034.2,8093.2,8335.8,3300.9,3301.9
03-03-2021,13,12:45 - 13:00,9616,11781.8,7884.7,8118.1,3229.33,3230.33
03-03-2021,14,13:00 - 13:15,9524.7,12704,7978.3,8081.2,3000.45,3001.45
03-03-2021,14,13:15 - 13:30,9703.2,13362.5,8477.8,8693.2,2911.91,2912.91
03-03-2021,14,13:30 - 13:45,9812.8,13425.1,8673.9,8891.3,2810.89,2811.89
03-03-2021,14,13:45 - 14:00,9878.7,13496.9,8848.8,9076.7,2630.92,2631.92
03-03-2021,15,14:00 - 14:15,10462.5,12972.2,9251.6,9481.2,2829.24,2830.24
03-03-2021,15,14:15 - 14:30,11271,12966.2,9891.9,9990.7,2947.68,2948.68
03-03-2021,15,14:30 - 14:45,11882.2,12736.5,9829.9,9883,3095.33,3096.33
03-03-2021,15,14:45 - 15:00,12388,12567.2,9933.2,10123.4,3299.49,3300.49
03-03-2021,16,15:00 - 15:15,12706.9,11979,10061.6,9909.39,3448.76,3449.76
03-03-2021,16,15:15 - 15:30,13072.9,11863.6,10105.9,10211,3650.41,3651.41
03-03-2021,16,15:30 - 15:45,13095.5,11632.1,10035.5,9986,3822.35,3823.35
03-03-2021,16,15:45 - 16:00,12368,11509,9885.4,9794.11,3500.95,3501.95
03-03-2021,17,16:00 - 16:15,12234.9,11112.7,9712.3,9782.69,3500.99,3501.99
03-03-2021,17,16:15 - 16:30,12623.9,11010.2,9819,9812.7,4012.43,4013.43
03-03-2021,17,16:30 - 16:45,12592.6,10934.8,9849.5,9732.16,4100.34,4101.34
03-03-2021,17,16:45 - 17:00,12327.1,10568.4,9937.8,9891.7,4800.04,4801.04
03-03-2021,18,17:00 - 17:15,10681.3,10081.1,8723.5,8752.8,3630.95,3631.95
03-03-2021,18,17:15 - 17:30,10104.7,9469.6,8058.6,8071.3,3749.34,3750.34
03-03-2021,18,17:30 - 17:45,9674.3,8707.9,7476.2,7486.8,4145.22,4146.22
03-03-2021,18,17:45 - 18:00,9775.6,8163.9,7387.6,7382.4,4999.23,5000.23
03-03-2021,19,18:00 - 18:15,8520.3,8436.2,7043.3,7054.9,4382.71,4383.71
03-03-2021,19,18:15 - 18:30,8379.2,8346.5,6871.6,6882.3,4400.97,4401.97
03-03-2021,19,18:30 - 18:45,8805.5,8204.7,7022.4,7034,4579.05,4580.05
03-03-2021,19,18:45 - 19:00,9033.4,7347.7,6747.3,6758.9,5229.52,5230.52
03-03-2021,20,19:00 - 19:15,9042.2,7448.8,6697.7,6709.5,4999.43,5000.43
03-03-2021,20,19:15 - 19:30,8674.6,7462.8,6480.8,6492.6,4699.55,4700.55
03-03-2021,20,19:30 - 19:45,7963.6,7485.6,6002.3,6014.1,4382.02,4383.02
03-03-2021,20,19:45 - 20:00,7649.3,7667.8,5739.8,5795.6,4145.11,4146.11
03-03-2021,21,20:00 - 20:15,6952.5,7579.9,5273.3,5310.52,3949.25,3950.25
03-03-2021,21,20:15 - 20:30,6656.2,7775.9,5312.46,5362.9,3630.09,3631.09
03-03-2021,21,20:30 - 20:45,6479.5,7627.6,5123.59,5186.2,3630.2,3631.2
03-03-2021,21,20:45 - 21:00,6477.4,7711.6,5196.7,5208.3,3579.12,3580.12
03-03-2021,22,21:00 - 21:15,6812.1,7292.6,5263.4,5250,3469.63,3470.63
03-03-2021,22,21:15 - 21:30,6615.9,7366.6,5084.9,5071.5,3449.22,3450.22
03-03-2021,22,21:30 - 21:45,6311.7,7544.3,4994.4,4981,3314.37,3315.37
03-03-2021,22,21:45 - 22:00,6912.4,8034.3,5513.6,5500.2,3379.54,3380.54
03-03-2021,23,22:00 - 22:15,7209.4,8048.1,5050.3,5036.9,3299.29,3300.29
03-03-2021,23,22:15 - 22:30,7417.6,8052.7,5229.1,5215.7,3305.56,3306.56
03-03-2021,23,22:30 - 22:45,7407.5,8447.3,5249.3,5235.9,3294.94,3295.94
03-03-2021,23,22:45 - 23:00,7602.9,8615.9,5596.9,5583.5,3294.93,3295.93
03-03-2021,24,23:00 - 23:15,7925.2,10309.8,5972.9,5959.5,3294.21,3295.21
03-03-2021,24,23:15 - 23:30,8600.7,10741.9,6646.4,6633,3294.76,3295.76
03-03-2021,24,23:30 - 23:45,8862.1,11067.7,6757.8,6744.4,3294.4,3295.4
03-03-2021,24,23:45 - 24:00,8889.8,11352.1,6785.5,6772.1,3294.08,3295.08
04-03-2021,1,00:00 - 00:15,9150.1,11547.4,7322.1,7260.1,3027.67,3028.67
04-03-2021,1,00:15 - 00:30,9322.6,12523.9,7396.7,7332.5,3009.04,3010.04
04-03-2021,1,00:30 - 00:45,9333.6,13372,7595.9,7500.3,2959.57,2960.57
04-03-2021,1,00:45 - 01:00,9237.3,14230,7499.9,7437.9,2947.4,2948.4
04-03-2021,2,01:00 - 01:15,9255,14974.9,7711.8,7638.8,2889.58,2890.58
04-03-2021,2,01:15 - 01:30,9139.2,15090.9,7596,7571.3,2879.31,2880.31
04-03-2021,2,01:30 - 01:45,9023.1,15774.5,7605.9,7581.2,2829.47,2830.47
04-03-2021,2,01:45 - 02:00,8980.7,15885.5,7578.9,7538.7,2803.51,2804.51
04-03-2021,3,02:00 - 02:15,9578.1,16180,7960.9,8007.2,2829.41,2830.41
04-03-2021,3,02:15 - 02:30,9566,16185,7964.5,8021,2803.6,2804.6
04-03-2021,3,02:30 - 02:45,9219.5,16493,7644.8,7708.9,2749.39,2750.39
04-03-2021,3,02:45 - 03:00,9162,16489,7589.1,7659.8,2724.27,2725.27
04-03-2021,4,03:00 - 03:15,9222.3,16625.1,7650.4,7669.7,2724.6,2725.6
04-03-2021,4,03:15 - 03:30,9426.9,16642.1,7845.4,7559.7,2799.62,2800.62
04-03-2021,4,03:30 - 03:45,9368.5,16708.1,7794.7,7468.46,2749.54,2750.54
04-03-2021,4,03:45 - 04:00,9204,16893,7743.5,7414.36,2684.9,2685.9
04-03-2021,5,04:00 - 04:15,9199,16759.5,7739.6,7380.8,2684.81,2685.81
04-03-2021,5,04:15 - 04:30,9049.4,16493.5,7568.5,7285.8,2799.24,2800.24
04-03-2021,5,04:30 - 04:45,9059.5,16318.4,7566.7,7570.4,2803.26,2804.26
04-03-2021,5,04:45 - 05:00,9212.9,15902.4,7604.5,7697.9,2829.34,2830.34
04-03-2021,6,05:00 - 05:15,9722.6,15540.5,8206.6,7982.78,2900.55,2901.55
04-03-2021,6,05:15 - 05:30,10177.8,14319.5,8579,8204.8,2959.91,2960.91
04-03-2021,6,05:30 - 05:45,10337.8,14267.4,8734.3,8359.42,2959.72,2960.72
04-03-2021,6,05:45 - 06:00,10618.4,13773.4,9015.2,8761.5,2959.59,2960.59
04-03-2021,7,06:00 - 06:15,12385.5,13179.3,10834.9,10061.28,3400.06,3401.06
04-03-2021,7,06:15 - 06:30,13669.3,13022.3,11089.4,10671.2,3600.45,3601.45
04-03-2021,7,06:30 - 06:45,14104.3,12962.2,11206.8,10478.1,3800.48,3801.48
04-03-2021,7,06:45 - 07:00,14538.6,12649.4,11094,10638.5,3800.67,3801.67
04-03-2021,8,07:00 - 07:15,15183.3,12676.8,11081.1,11091,3800.92,3801.92
04-03-2021,8,07:15 - 07:30,15745,12678.3,11327.6,11416.5,4100.75,4101.75
04-03-2021,8,07:30 - 07:45,14990,12774.4,11005.7,11187.22,3800.8,3801.8
04-03-2021,8,07:45 - 08:00,14665.9,13046.6,11263.9,11076.52,3800.65,3801.65
04-03-2021,9,08:00 - 08:15,13855.7,13799.8,11646.6,10767.8,3600.3,3601.3
04-03-2021,9,08:15 - 08:30,13398.3,13411.9,10842.2,10554.9,3400.49,3401.49
04-03-2021,9,08:30 - 08:45,12970.4,12959.4,10789.2,10476.12,3600.35,3601.35
04-03-2021,9,08:45 - 09:00,11898.8,12388.2,10550.5,10089.5,3800,3801
04-03-2021,10,09:00 - 09:15,11650.8,12193.1,10084.5,9674.5,3570.07,3571.07
04-03-2021,10,09:15 - 09:30,11401.7,10909.1,9198.6,9039,4149.05,4150.05
04-03-2021,10,09:30 - 09:45,11280.5,9970.8,8890.4,8850.1,4579.4,4580.4
04-03-2021,10,09:45 - 10:00,10586.7,9390.9,8248.9,8284.7,4489.85,4490.85
04-03-2021,11,10:00 - 10:15,10258.6,9964,7969.7,8010.5,4000.98,4001.98
04-03-2021,11,10:15 - 10:30,10021.2,9875.8,7881.5,7886.8,4000.41,4001.41
04-03-2021,11,10:30 - 10:45,9904.3,9930,7776.4,7824.3,3750.43,3751.43
04-03-2021,11,10:45 - 11:00,9588.1,10175.4,7709.1,7792.3,3529.09,3530.09
04-03-2021,12,11:00 - 11:15,9295.9,10169.8,7827.1,7910.3,3359.54,3360.54
04-03-2021,12,11:15 - 11:30,9278.6,10286.6,7815.4,7893.3,3342.04,3343.04
04-03-2021,12,11:30 - 11:45,9376.8,10650.8,7913.4,7991.3,3342.61,3343.61
04-03-2021,12,11:45 - 12:00,9512,11143,8045.5,8128.7,3306.06,3307.06
04-03-2021,13,12:00 - 12:15,10059,11508.6,8456.4,8539.6,3314.54,3315.54
04-03-2021,13,12:15 - 12:30,10290.6,11808.7,8687.6,8770.8,3305.74,3306.74
04-03-2021,13,12:30 - 12:45,10092.4,12057,8718.5,8701.7,3294.66,3295.66
04-03-2021,13,12:45 - 13:00,9646.6,12868.8,8449.3,8432.5,3113.77,3114.77
04-03-2021,14,13:00 - 13:15,9187.4,13952.5,8383.6,8366.8,2947.86,2948.86
04-03-2021,14,13:15 - 13:30,9242.9,14621.1,8634,8617.2,2749.89,2750.89
04-03-2021,14,13:30 - 13:45,9248.5,14716.4,8694.8,8678,2630.43,2631.43
04-03-2021,14,13:45 - 14:00,9341.4,14821.8,8787.7,8770.9,2621.42,2622.42
04-03-2021,15,14:00 - 14:15,9830.9,13739,9250.2,9233.4,2666.02,2667.02
04-03-2021,15,14:15 - 14:30,10151.1,13783.6,9570.4,9553.6,2679.25,2680.25
04-03-2021,15,14:30 - 14:45,10847.8,13345.9,9961.9,9945.1,2947.38,2948.38
04-03-2021,15,14:45 - 15:00,11193.8,13271.3,10141.9,10141.9,3000.5,3001.5
04-03-2021,16,15:00 - 15:15,11105.3,12587.7,9805.1,9790.1,3027.94,3028.94
04-03-2021,16,15:15 - 15:30,11620.8,12598.4,10053.2,10028,3229.38,3230.38
04-03-2021,16,15:30 - 15:45,11918.4,12457.4,10210.1,10184.9,3359.27,3360.27
04-03-2021,16,15:45 - 16:00,12212.5,12369,10486.2,10461,3448.7,3449.7
04-03-2021,17,16:00 - 16:15,12514.7,12361,10614.6,10201.42,3500.88,3501.88
04-03-2021,17,16:15 - 16:30,12523.6,12216.6,10610.7,10336.08,3699.29,3700.29
04-03-2021,17,16:30 - 16:45,12876.7,12070.3,10604.4,10457.61,3800.77,3801.77
04-03-2021,17,16:45 - 17:00,11886,11696.6,10187.6,9910.4,3598.52,3599.52
04-03-2021,18,17:00 - 17:15,10928.5,11146.9,9439.6,9110.32,3429.23,3430.23
04-03-2021,18,17:15 - 17:30,10588.1,10653.1,9099.1,9068.4,3429.61,3430.61
04-03-2021,18,17:30 - 17:45,10130,10531.6,8635.3,8604.6,3448.22,3449.22
04-03-2021,18,17:45 - 18:00,10026.8,9994.8,8140.8,8110.1,3749.48,3750.48
04-03-2021,19,18:00 - 18:15,8434.8,9345.7,7410.8,7391.7,3811.09,3812.09
04-03-2021,19,18:15 - 18:30,8124.8,8718.1,6933.2,6903.2,4000.32,4001.32
04-03-2021,19,18:30 - 18:45,8497.9,8471.7,7004.4,7001.2,4269.65,4270.65
04-03-2021,19,18:45 - 19:00,8816.5,7717.1,6864,6858.8,4959.96,4960.96
04-03-2021,20,19:00 - 19:15,8601,7427.4,6556.8,6553.6,4579.73,4580.73
04-03-2021,20,19:15 - 19:30,8132.1,7613.4,6351.1,6321.1,4400,4401
04-03-2021,20,19:30 - 19:45,7401.8,7797.5,5856.6,5853.4,3969.43,3970.43
04-03-2021,20,19:45 - 20:00,6921,7603.4,5708,5702.8,3598.05,3599.05
04-03-2021,21,20:00 - 20:15,6342.9,7206.9,5174.9,5157.2,3598.53,3599.53
04-03-2021,21,20:15 - 20:30,6410.9,7148.9,5204.9,5201.7,3699.54,3700.54
04-03-2021,21,20:30 - 20:45,6378.7,7535.4,5235.9,5232.7,3529.49,3530.49
04-03-2021,21,20:45 - 21:00,6427.3,7864.4,5311.7,5308.5,3469.34,3470.34
04-03-2021,22,21:00 - 21:15,6902.7,7317.4,5444.9,5444.9,3500.22,3501.22
04-03-2021,22,21:15 - 21:30,7255,7091.1,5701.3,5704.1,3529.98,3530.98
04-03-2021,22,21:30 - 21:45,7350.9,7397.9,5783.2,5786,3529.52,3530.52
04-03-2021,22,21:45 - 22:00,7451.7,7774.2,5903.9,5903.9,3509.39,3510.39
04-03-2021,23,22:00 - 22:15,7679.5,7892,5270.2,5267,3429.66,3430.66
04-03-2021,23,22:15 - 22:30,7734.7,8275,5347.5,5344.3,3305.46,3306.46
04-03-2021,23,22:30 - 22:45,7648.1,8935.2,5290.7,5287.5,3294.47,3295.47
04-03-2021,23,22:45 - 23:00,7910.3,9031.4,5705,5701.8,3294.92,3295.92
04-03-2021,24,23:00 - 23:15,8447.9,10205.7,6181,6177.8,3294.3,3295.3
04-03-2021,24,23:15 - 23:30,8787.2,10495.8,6518.2,6515,3294.32,3295.32
04-03-2021,24,23:30 - 23:45,9011.7,10997.7,6750.7,6747.5,3279.1,3280.1
04-03-2021,24,23:45 - 24:00,8971.5,11121.1,6784.3,6781.1,3136.14,3137.14
05-03-2021,1,00:00 - 00:15,10402.3,11047.1,7624.1,7798.3,3429.67,3430.67
05-03-2021,1,00:15 - 00:30,10466.4,11998.6,7778.4,8050.1,3229.37,3230.37
05-03-2021,1,00:30 - 00:45,10453.9,12776.5,7965.5,8143.8,3096.91,3097.91
05-03-2021,1,00:45 - 01:00,10365,13603.5,7903.3,8055.3,3027.65,3028.65
05-03-2021,2,01:00 - 01:15,10322.3,14244.5,7998.2,8189.3,3027.44,3028.44
05-03-2021,2,01:15 - 01:30,10209.9,14515.7,7888.1,8170.2,3018.86,3019.86
05-03-2021,2,01:30 - 01:45,10068.7,14351.3,7847.1,8194.8,3009.56,3010.56
05-03-2021,2,01:45 - 02:00,9963.8,15080.4,8015.9,8283.5,2970.43,2971.43
05-03-2021,3,02:00 - 02:15,10265.8,15540.8,8228.7,8383.6,2947.89,2948.89
05-03-2021,3,02:15 - 02:30,10138.2,15658.8,8101.3,8342,2947.23,2948.23
05-03-2021,3,02:30 - 02:45,10018.3,15673.8,8087,8279.4,2900.23,2901.23
05-03-2021,3,02:45 - 03:00,10009.6,15784.8,8116.2,8296,2883.23,2884.23
05-03-2021,4,03:00 - 03:15,9852.9,15859.8,7989.6,8156.9,2829.84,2830.84
05-03-2021,4,03:15 - 03:30,9810.2,16069.8,7946.5,8113.8,2829.39,2830.39
05-03-2021,4,03:30 - 03:45,9777.5,16186.8,7929.2,8094.09,2803.69,2804.69
05-03-2021,4,03:45 - 04:00,9737.6,16237.8,7889,8068.09,2803.12,2804.12
05-03-2021,5,04:00 - 04:15,9731.4,16296.2,7877.08,8063.8,2800.9,2801.9
05-03-2021,5,04:15 - 04:30,9923.8,15854.2,8025.2,8211.3,2883.65,2884.65
05-03-2021,5,04:30 - 04:45,10125.8,15360.3,8092.4,8253.6,2947.73,2948.73
05-03-2021,5,04:45 - 05:00,10158.8,14992.3,7831.5,8171.5,3000.21,3001.21
05-03-2021,6,05:00 - 05:15,10377,13302.5,7951.2,8084.1,3027.58,3028.58
05-03-2021,6,05:15 - 05:30,10747.1,13168.3,8220.7,8353.6,3027.65,3028.65
05-03-2021,6,05:30 - 05:45,11413.4,12941.9,8617,8751.7,3113.52,3114.52
05-03-2021,6,05:45 - 06:00,11929.7,12416.6,9091.3,9067.02,3229.72,3230.72
05-03-2021,7,06:00 - 06:15,13231.2,12469.9,9968.5,10141.28,3700.44,3701.44
05-03-2021,7,06:15 - 06:30,14592.8,12415.9,10044.5,10838.4,3900.62,3901.62
05-03-2021,7,06:30 - 06:45,14804.2,12257.5,9971.1,10848.61,3900.83,3901.83
05-03-2021,7,06:45 - 07:00,15531.2,11987.5,9978.2,10895.7,4200.9,4201.9
05-03-2021,8,07:00 - 07:15,16286.4,12487.5,10531.7,11712.19,4200.85,4201.85
05-03-2021,8,07:15 - 07:30,16785.5,12300.3,11034.3,11603.4,4500.69,4501.69
05-03-2021,8,07:30 - 07:45,16401.7,11903.4,10031.8,11249.2,4372.16,4373.16
05-03-2021,8,07:45 - 08:00,16306.4,11907.5,9994.4,10926.2,4200.87,4201.87
05-03-2021,9,08:00 - 08:15,14771.2,12939.3,10468.3,11229.6,3700.69,3701.69
05-03-2021,9,08:15 - 08:30,14023,12795.2,10274.2,11069.3,3700.62,3701.62
05-03-2021,9,08:30 - 08:45,13546.4,12230.7,9739.7,10821.89,3900.64,3901.64
05-03-2021,9,08:45 - 09:00,12720.4,11943.8,9402.8,10056.19,4000.59,4001.59
05-03-2021,10,09:00 - 09:15,12158.9,11763.3,9691.2,9988.4,4200.02,4201.02
05-03-2021,10,09:15 - 09:30,11405.6,11781.2,9222,9406.3,4000.77,4001.77
05-03-2021,10,09:30 - 09:45,11042.2,10826.7,8659.2,8795.8,4401.36,4402.36
05-03-2021,10,09:45 - 10:00,10594.3,10614.6,8175.9,8308.2,4372.49,4373.49
05-03-2021,11,10:00 - 10:15,9871.7,11190.6,8020.6,8172.8,3408.28,3409.28
05-03-2021,11,10:15 - 10:30,9631.2,10825.2,7875.14,8059.15,3442.12,3443.12
05-03-2021,11,10:30 - 10:45,9977.7,10453.1,7819.2,8114,3529.6,3530.6
05-03-2021,11,10:45 - 11:00,9867.6,10090.7,7517.6,7772.6,3680,3681
05-03-2021,12,11:00 - 11:15,11019.2,10408.7,7935.6,8290.6,4000.35,4001.35
05-03-2021,12,11:15 - 11:30,11547.8,10894.8,8421.7,8776.7,4000.5,4001.5
05-03-2021,12,11:30 - 11:45,11869.7,11220.1,8647,9002,4000.27,4001.27
05-03-2021,12,11:45 - 12:00,11924.3,11780.8,8972.7,9179,3769.87,3770.87
05-03-2021,13,12:00 - 12:15,11750.8,12213.6,9101.7,9355.3,3529.91,3530.91
05-03-2021,13,12:15 - 12:30,11875.6,12203.9,9185.1,9443.7,3529.96,3530.96
05-03-2021,13,12:30 - 12:45,11480.8,12545.8,9311.5,9581.1,3350.16,3351.16
05-03-2021,13,12:45 - 13:00,10932,13156.3,8921,9210.8,3229.32,3230.32
05-03-2021,14,13:00 - 13:15,10521.9,14147.7,8720.45,8975.94,3027.35,3028.35
05-03-2021,14,13:15 - 13:30,10548.9,14808.3,8922.7,9277.7,2900.72,2901.72
05-03-2021,14,13:30 - 13:45,10614.7,14917.4,9170.1,9440.4,2749.66,2750.66
05-03-2021,14,13:45 - 14:00,10722.8,14973.7,9338,9588.6,2649.05,2650.05
05-03-2021,15,14:00 - 14:15,11205.1,14543,9490.7,9771.8,2829.37,2830.37
05-03-2021,15,14:15 - 14:30,11684.7,14571.2,9855.3,10143.5,2869.11,2870.11
